,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
0,2865.0,3063.0,3246.0,3246.0
1,2891.0,3083.0,3245.0,3245.0
2,2935.0,3106.0,3280.0,3280.0
3,2798.0,2975.0,3194.0,3194.0
4,2809.0,3010.0,3214.0,3214.0
5,2901.0,3057.0,3258.0,3258.0
6,2907.0,3027.0,3258.0,3258.0
7,2781.0,3033.0,3210.0,3210.0
8,2859.0,3036.0,3240.0,3240.0
9,2766.0,3009.0,3198.0,3198.0
10,2917.0,3097.0,3268.0,3268.0
11,2883.0,3108.0,3258.0,3258.0
12,2879.0,3086.0,3248.0,3248.0
13,3039.0,3201.0,3339.0,3339.0
14,3011.0,3200.0,3329.0,3329.0
15,2881.0,3100.0,3259.0,3259.0
16,2829.0,3030.0,3234.0,3234.0
17,2902.0,3103.0,3265.0,3265.0
18,2825.0,3020.0,3224.0,3224.0
19,2775.0,3000.0,3204.0,3204.0
20,2858.0,3065.0,3239.0,3239.0
21,2937.0,3090.0,3276.0,3276.0
22,2964.0,3114.0,3285.0,3285.0
23,2931.0,3117.0,3279.0,3279.0
24,2893.0,3058.0,3253.0,3253.0
25,2875.0,3037.0,3247.0,3247.0
26,2919.0,3108.0,3273.0,3273.0
27,2853.0,3030.0,3234.0,3234.0
28,2832.0,3039.0,3231.0,3231.0
29,2881.0,3073.0,3259.0,3259.0
30,3045.0,3198.0,3339.0,3339.0
31,2907.0,3078.0,3267.0,3267.0
32,2890.0,3067.0,3256.0,3256.0
33,2946.0,3117.0,3288.0,3288.0
34,2959.0,3136.0,3295.0,3295.0
35,2915.0,3104.0,3269.0,3269.0
36,2825.0,3032.0,3221.0,3221.0
37,2837.0,3005.0,3230.0,3230.0
38,2865.0,3063.0,3252.0,3252.0
39,2919.0,3120.0,3279.0,3279.0
40,2947.0,3139.0,3280.0,3280.0
41,2851.0,3052.0,3238.0,3238.0
42,2859.0,3063.0,3237.0,3237.0
43,2969.0,3119.0,3290.0,3290.0
44,2885.0,3065.0,3254.0,3254.0
45,2808.0,3012.0,3216.0,3216.0
46,2916.0,3129.0,3279.0,3279.0
47,2931.0,3120.0,3279.0,3279.0
48,2960.0,3149.0,3296.0,3296.0
49,2732.0,3005.0,3173.0,3173.0
50,2888.0,3083.0,3251.0,3251.0
51,2894.0,3056.0,3257.0,3257.0
52,2901.0,3102.0,3258.0,3258.0
53,2853.0,3051.0,3243.0,3243.0
54,2857.0,3079.0,3244.0,3244.0
55,2787.0,3027.0,3207.0,3207.0
56,2791.0,3004.0,3217.0,3217.0
57,2979.0,3138.0,3306.0,3306.0
58,2832.0,3039.0,3231.0,3231.0
59,2798.0,3011.0,3209.0,3209.0
60,2745.0,2973.0,3180.0,3180.0
61,2917.0,3097.0,3265.0,3265.0
62,2887.0,3109.0,3259.0,3259.0
63,3049.0,3178.0,3331.0,3331.0
64,2759.0,2978.0,3194.0,3194.0
65,3002.0,3134.0,3311.0,3311.0
66,2927.0,3080.0,3272.0,3272.0
67,2866.0,3055.0,3244.0,3244.0
68,2954.0,3128.0,3296.0,3296.0
69,2801.0,3026.0,3212.0,3212.0
70,2786.0,3068.0,3212.0,3212.0
71,2919.0,3090.0,3276.0,3276.0
72,2836.0,3043.0,3235.0,3235.0
73,2915.0,3080.0,3266.0,3266.0
74,2800.0,3022.0,3223.0,3223.0
75,2840.0,3068.0,3230.0,3230.0
76,2839.0,3019.0,3217.0,3217.0
77,2852.0,3089.0,3236.0,3236.0
78,2874.0,3069.0,3237.0,3237.0
79,2933.0,3137.0,3287.0,3287.0
80,2888.0,3059.0,3254.0,3254.0
81,2995.0,3148.0,3301.0,3301.0
82,2935.0,3091.0,3283.0,3283.0
83,2849.0,3026.0,3227.0,3227.0
84,2900.0,3074.0,3266.0,3266.0
85,2909.0,3065.0,3263.0,3263.0
86,3008.0,3137.0,3314.0,3314.0
87,2722.0,2947.0,3172.0,3172.0
88,2783.0,3011.0,3200.0,3200.0
89,2924.0,3119.0,3278.0,3278.0
90,2874.0,3093.0,3252.0,3252.0
91,2860.0,3103.0,3250.0,3250.0
92,2736.0,2955.0,3186.0,3186.0
93,2849.0,3014.0,3227.0,3227.0
94,2954.0,3140.0,3290.0,3290.0
95,2930.0,3071.0,3272.0,3272.0
96,2832.0,3060.0,3228.0,3228.0
97,2845.0,3073.0,3232.0,3232.0
98,2762.0,2990.0,3185.0,3185.0
99,2919.0,3063.0,3267.0,3267.0
100,2879.17,3071.2,3251.38,3251.38
