,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
0,5723.0,6107.0,6455.0,6455.0
1,5667.0,6099.0,6438.0,6438.0
2,5724.0,6087.0,6465.0,6465.0
3,5741.0,6134.0,6461.0,6461.0
4,5739.0,6081.0,6459.0,6459.0
5,5723.0,6113.0,6458.0,6458.0
6,5693.0,6041.0,6449.0,6449.0
7,5768.0,6131.0,6491.0,6491.0
8,5810.0,6158.0,6503.0,6503.0
9,5843.0,6062.0,6515.0,6515.0
10,5579.0,6044.0,6401.0,6401.0
11,5746.0,6154.0,6466.0,6466.0
12,5707.0,6151.0,6463.0,6463.0
13,5672.0,6095.0,6443.0,6443.0
14,5881.0,6160.0,6529.0,6529.0
15,5864.0,6182.0,6539.0,6539.0
16,5757.0,6099.0,6477.0,6477.0
17,5540.0,6020.0,6380.0,6380.0
18,5579.0,5930.0,6389.0,6389.0
19,5566.0,6004.0,6397.0,6397.0
20,5732.0,6044.0,6464.0,6464.0
21,5676.0,6033.0,6423.0,6423.0
22,5727.0,6138.0,6474.0,6474.0
23,5682.0,6006.0,6429.0,6429.0
24,5849.0,6179.0,6530.0,6530.0
25,5833.0,6181.0,6517.0,6517.0
26,5572.0,6031.0,6391.0,6391.0
27,5553.0,6009.0,6378.0,6378.0
28,5756.0,6089.0,6482.0,6482.0
29,5530.0,5977.0,6367.0,6367.0
30,5509.0,5959.0,6352.0,6352.0
31,5586.0,6015.0,6396.0,6396.0
32,5736.0,6090.0,6456.0,6456.0
33,5380.0,5914.0,6289.0,6289.0
34,5681.0,6071.0,6443.0,6443.0
35,5566.0,5947.0,6382.0,6382.0
36,5880.0,6174.0,6528.0,6528.0
37,5689.0,6064.0,6448.0,6448.0
38,5626.0,5977.0,6412.0,6412.0
39,5714.0,6074.0,6458.0,6458.0
40,5636.0,6101.0,6428.0,6428.0
41,5667.0,6042.0,6423.0,6423.0
42,5607.0,5967.0,6393.0,6393.0
43,5616.0,6018.0,6393.0,6393.0
44,5611.0,5983.0,6406.0,6406.0
45,5757.0,6126.0,6492.0,6492.0
46,5753.0,6098.0,6482.0,6482.0
47,5733.0,6024.0,6462.0,6462.0
48,5749.0,6124.0,6478.0,6478.0
49,5796.0,6123.0,6495.0,6495.0
50,5763.0,6087.0,6498.0,6498.0
51,5699.0,6095.0,6452.0,6452.0
52,5634.0,6000.0,6417.0,6417.0
53,5702.0,6098.0,6452.0,6452.0
54,5773.0,6148.0,6490.0,6490.0
55,5662.0,6076.0,6421.0,6421.0
56,5781.0,6153.0,6495.0,6495.0
57,5691.0,6066.0,6441.0,6441.0
58,5720.0,6095.0,6473.0,6473.0
59,5700.0,6051.0,6456.0,6456.0
60,5734.0,6124.0,6469.0,6469.0
61,5754.0,6102.0,6480.0,6480.0
62,5766.0,6147.0,6486.0,6486.0
63,5672.0,6065.0,6446.0,6446.0
64,5742.0,6105.0,6468.0,6468.0
65,5891.0,6212.0,6542.0,6542.0
66,5800.0,6175.0,6514.0,6514.0
67,5610.0,6027.0,6387.0,6387.0
68,5554.0,5998.0,6379.0,6379.0
69,5646.0,6048.0,6426.0,6426.0
70,5660.0,6035.0,6425.0,6425.0
71,5746.0,6064.0,6469.0,6469.0
72,5731.0,6115.0,6472.0,6472.0
73,5785.0,6151.0,6481.0,6481.0
74,5761.0,6079.0,6475.0,6475.0
75,5587.0,5998.0,6391.0,6391.0
76,5787.0,6117.0,6489.0,6489.0
77,5602.0,5983.0,6394.0,6394.0
78,5509.0,5965.0,6355.0,6355.0
79,5727.0,6072.0,6453.0,6453.0
80,5610.0,5994.0,6405.0,6405.0
81,5770.0,6100.0,6481.0,6481.0
82,5661.0,6081.0,6432.0,6432.0
83,5758.0,6124.0,6481.0,6481.0
84,5812.0,6211.0,6511.0,6511.0
85,5698.0,6088.0,6442.0,6442.0
86,5813.0,6095.0,6488.0,6488.0
87,5802.0,6084.0,6501.0,6501.0
88,5491.0,5950.0,6343.0,6343.0
89,5790.0,6177.0,6507.0,6507.0
90,5691.0,6039.0,6450.0,6450.0
91,5631.0,6045.0,6426.0,6426.0
92,5701.0,6097.0,6451.0,6451.0
93,5589.0,6024.0,6396.0,6396.0
94,5629.0,5989.0,6406.0,6406.0
95,5742.0,6087.0,6462.0,6462.0
96,5659.0,6040.0,6424.0,6424.0
97,5679.0,6060.0,6450.0,6450.0
98,5465.0,5975.0,6344.0,6344.0
99,5725.0,5992.0,6448.0,6448.0
100,5694.29,6071.33,6446.93,6446.93
