,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
0,6028.0,6385.0,6790.0,6790.0
1,5841.0,6297.0,6687.0,6687.0
2,5814.0,6237.0,6678.0,6678.0
3,6097.0,6493.0,6823.0,6823.0
4,6069.0,6417.0,6807.0,6807.0
5,5942.0,6329.0,6737.0,6737.0
6,6064.0,6469.0,6814.0,6814.0
7,5984.0,6329.0,6764.0,6764.0
8,5969.0,6341.0,6755.0,6755.0
9,5965.0,6340.0,6754.0,6754.0
10,6138.0,6495.0,6855.0,6855.0
11,6107.0,6470.0,6812.0,6812.0
12,6173.0,6497.0,6863.0,6863.0
13,6070.0,6424.0,6820.0,6820.0
14,6117.0,6486.0,6843.0,6843.0
15,5906.0,6290.0,6722.0,6722.0
16,6246.0,6609.0,6903.0,6903.0
17,5982.0,6369.0,6765.0,6765.0
18,6080.0,6473.0,6821.0,6821.0
19,6134.0,6485.0,6848.0,6848.0
20,6015.0,6429.0,6789.0,6789.0
21,6016.0,6409.0,6790.0,6790.0
22,5853.0,6237.0,6705.0,6705.0
23,6153.0,6546.0,6864.0,6864.0
24,5962.0,6433.0,6781.0,6781.0
25,5996.0,6461.0,6785.0,6785.0
26,6135.0,6477.0,6837.0,6837.0
27,5961.0,6369.0,6762.0,6762.0
28,6153.0,6489.0,6858.0,6858.0
29,6078.0,6498.0,6819.0,6819.0
30,6237.0,6564.0,6897.0,6897.0
31,6031.0,6424.0,6802.0,6802.0
32,5798.0,6275.0,6680.0,6680.0
33,6021.0,6426.0,6786.0,6786.0
34,6063.0,6474.0,6819.0,6819.0
35,5969.0,6362.0,6746.0,6746.0
36,6047.0,6428.0,6809.0,6809.0
37,5768.0,6257.0,6653.0,6653.0
38,5866.0,6367.0,6718.0,6718.0
39,5979.0,6372.0,6765.0,6765.0
40,5845.0,6286.0,6703.0,6703.0
41,6004.0,6454.0,6784.0,6784.0
42,6050.0,6467.0,6809.0,6809.0
43,6092.0,6473.0,6821.0,6821.0
44,6168.0,6540.0,6873.0,6873.0
45,6027.0,6438.0,6792.0,6792.0
46,6082.0,6475.0,6817.0,6817.0
47,6276.0,6561.0,6915.0,6915.0
48,5847.0,6336.0,6699.0,6699.0
49,6108.0,6447.0,6825.0,6825.0
50,6221.0,6578.0,6899.0,6899.0
51,5928.0,6369.0,6744.0,6744.0
52,5969.0,6446.0,6758.0,6758.0
53,6062.0,6467.0,6806.0,6806.0
54,5956.0,6310.0,6748.0,6748.0
55,6300.0,6612.0,6918.0,6918.0
56,6096.0,6444.0,6813.0,6813.0
57,6320.0,6659.0,6941.0,6941.0
58,5888.0,6362.0,6728.0,6728.0
59,5894.0,6374.0,6734.0,6734.0
60,6185.0,6488.0,6866.0,6866.0
61,6017.0,6413.0,6785.0,6785.0
62,6015.0,6438.0,6792.0,6792.0
63,5826.0,6213.0,6681.0,6681.0
64,6042.0,6414.0,6792.0,6792.0
65,5906.0,6320.0,6725.0,6725.0
66,6094.0,6457.0,6832.0,6832.0
67,6054.0,6435.0,6801.0,6801.0
68,5962.0,6358.0,6763.0,6763.0
69,6288.0,6531.0,6918.0,6918.0
70,6102.0,6465.0,6834.0,6834.0
71,5995.0,6415.0,6778.0,6778.0
72,6013.0,6412.0,6790.0,6790.0
73,6247.0,6550.0,6910.0,6910.0
74,6095.0,6425.0,6830.0,6830.0
75,5903.0,6335.0,6731.0,6731.0
76,5904.0,6315.0,6729.0,6729.0
77,5878.0,6331.0,6721.0,6721.0
78,6051.0,6477.0,6807.0,6807.0
79,6025.0,6436.0,6790.0,6790.0
80,6027.0,6432.0,6789.0,6789.0
81,6271.0,6577.0,6913.0,6913.0
82,5900.0,6338.0,6731.0,6731.0
83,6057.0,6405.0,6807.0,6807.0
84,5967.0,6405.0,6768.0,6768.0
85,6139.0,6535.0,6856.0,6856.0
86,6149.0,6524.0,6857.0,6857.0
87,6168.0,6540.0,6870.0,6870.0
88,5847.0,6192.0,6690.0,6690.0
89,6041.0,6431.0,6800.0,6800.0
90,6013.0,6397.0,6781.0,6781.0
91,5823.0,6330.0,6684.0,6684.0
92,6101.0,6506.0,6839.0,6839.0
93,6000.0,6471.0,6786.0,6786.0
94,5965.0,6379.0,6766.0,6766.0
95,5990.0,6410.0,6782.0,6782.0
96,6015.0,6402.0,6783.0,6783.0
97,5944.0,6295.0,6739.0,6739.0
98,5867.0,6287.0,6701.0,6701.0
99,6145.0,6484.0,6859.0,6859.0
100,6029.91,6421.98,6793.29,6793.29
