,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,4682.0,4961.0,5267.0,5267.0
2,4523.0,4796.0,5180.0,5180.0
3,4419.0,4722.0,5136.0,5136.0
4,4393.0,4690.0,5119.0,5119.0
5,4453.0,4708.0,5149.0,5149.0
6,4370.0,4727.0,5114.0,5114.0
7,4445.0,4769.0,5141.0,5141.0
8,4409.0,4784.0,5138.0,5138.0
9,4486.0,4828.0,5161.0,5161.0
10,4546.0,4816.0,5197.0,5197.0
11,4549.0,4849.0,5194.0,5194.0
12,4362.0,4719.0,5100.0,5100.0
13,4502.0,4793.0,5183.0,5183.0
14,4346.0,4718.0,5102.0,5102.0
15,4689.0,4953.0,5277.0,5277.0
16,4400.0,4682.0,5123.0,5123.0
17,4382.0,4754.0,5111.0,5111.0
18,4555.0,4870.0,5209.0,5209.0
19,4420.0,4762.0,5131.0,5131.0
20,4484.0,4838.0,5174.0,5174.0
21,4537.0,4807.0,5191.0,5191.0
22,4444.0,4777.0,5149.0,5149.0
23,4453.0,4774.0,5146.0,5146.0
24,4484.0,4793.0,5171.0,5171.0
25,4458.0,4770.0,5148.0,5148.0
26,4594.0,4867.0,5218.0,5218.0
27,4316.0,4709.0,5087.0,5087.0
28,4479.0,4800.0,5166.0,5166.0
29,4354.0,4672.0,5101.0,5101.0
30,4494.0,4788.0,5172.0,5172.0
31,4531.0,4801.0,5194.0,5194.0
32,4679.0,4943.0,5264.0,5264.0
33,4568.0,4907.0,5216.0,5216.0
34,4416.0,4767.0,5133.0,5133.0
35,4486.0,4810.0,5170.0,5170.0
36,4479.0,4821.0,5163.0,5163.0
37,4498.0,4795.0,5167.0,5167.0
38,4428.0,4800.0,5142.0,5142.0
39,4430.0,4751.0,5132.0,5132.0
40,4483.0,4777.0,5167.0,5167.0
41,4402.0,4765.0,5131.0,5131.0
42,4559.0,4778.0,5198.0,5198.0
43,4475.0,4802.0,5159.0,5159.0
44,4472.0,4742.0,5156.0,5156.0
45,4391.0,4727.0,5111.0,5111.0
46,4435.0,4747.0,5134.0,5134.0
47,4561.0,4867.0,5206.0,5206.0
48,4404.0,4737.0,5127.0,5127.0
49,4487.0,4817.0,5159.0,5159.0
50,4428.0,4797.0,5145.0,5145.0
51,4609.0,4864.0,5227.0,5227.0
52,4451.0,4760.0,5147.0,5147.0
53,4385.0,4685.0,5108.0,5108.0
54,4306.0,4711.0,5083.0,5083.0
55,4584.0,4839.0,5223.0,5223.0
56,4514.0,4835.0,5186.0,5186.0
57,4529.0,4772.0,5171.0,5171.0
58,4414.0,4750.0,5137.0,5137.0
59,4485.0,4818.0,5175.0,5175.0
60,4382.0,4691.0,5120.0,5120.0
61,4384.0,4744.0,5125.0,5125.0
62,4288.0,4618.0,5068.0,5068.0
63,4614.0,4884.0,5235.0,5235.0
64,4552.0,4879.0,5200.0,5200.0
65,4467.0,4812.0,5151.0,5151.0
66,4409.0,4751.0,5132.0,5132.0
67,4518.0,4794.0,5178.0,5178.0
68,4604.0,4862.0,5231.0,5231.0
69,4371.0,4698.0,5115.0,5115.0
70,4544.0,4817.0,5192.0,5192.0
71,4661.0,4934.0,5255.0,5255.0
72,4507.0,4783.0,5176.0,5176.0
73,4522.0,4789.0,5182.0,5182.0
74,4447.0,4768.0,5149.0,5149.0
75,4665.0,4935.0,5256.0,5256.0
76,4270.0,4645.0,5059.0,5059.0
77,4492.0,4816.0,5167.0,5167.0
78,4414.0,4783.0,5137.0,5137.0
79,4313.0,4712.0,5078.0,5078.0
80,4267.0,4663.0,5059.0,5059.0
81,4523.0,4823.0,5189.0,5189.0
82,4600.0,4879.0,5218.0,5218.0
83,4474.0,4747.0,5161.0,5161.0
84,4595.0,4904.0,5225.0,5225.0
85,4187.0,4547.0,5018.0,5018.0
86,4628.0,4889.0,5234.0,5234.0
87,4321.0,4651.0,5077.0,5077.0
88,4568.0,4883.0,5207.0,5207.0
89,4477.0,4810.0,5164.0,5164.0
90,4377.0,4719.0,5112.0,5112.0
91,4462.0,4768.0,5152.0,5152.0
92,4457.0,4796.0,5162.0,5162.0
93,4493.0,4784.0,5171.0,5171.0
94,4533.0,4860.0,5196.0,5196.0
95,4442.0,4745.0,5147.0,5147.0
96,4360.0,4699.0,5098.0,5098.0
97,4604.0,4907.0,5228.0,5228.0
98,4499.0,4784.0,5171.0,5171.0
99,4385.0,4730.0,5117.0,5117.0
100,4468.73,4784.63,5158.67,5158.67
