,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
0,5472.0,5775.0,6111.0,6111.0
1,5214.0,5529.0,5973.0,5973.0
2,5428.0,5719.0,6091.0,6091.0
3,5449.0,5737.0,6082.0,6082.0
4,5344.0,5632.0,6034.0,6034.0
5,5389.0,5659.0,6052.0,6052.0
6,5497.0,5740.0,6106.0,6106.0
7,5371.0,5662.0,6049.0,6049.0
8,5300.0,5666.0,6017.0,6017.0
9,5374.0,5671.0,6049.0,6049.0
10,5358.0,5658.0,6051.0,6051.0
11,5363.0,5633.0,6038.0,6038.0
12,5210.0,5561.0,5978.0,5978.0
13,5329.0,5668.0,6034.0,6034.0
14,5230.0,5629.0,5992.0,5992.0
15,5413.0,5686.0,6073.0,6073.0
16,5131.0,5452.0,5920.0,5920.0
17,5383.0,5701.0,6067.0,6067.0
18,5299.0,5623.0,6019.0,6019.0
19,5241.0,5607.0,5991.0,5991.0
20,5383.0,5653.0,6058.0,6058.0
21,5496.0,5793.0,6126.0,6126.0
22,5366.0,5669.0,6044.0,6044.0
23,5488.0,5773.0,6100.0,6100.0
24,5401.0,5743.0,6076.0,6076.0
25,5369.0,5705.0,6053.0,6053.0
26,5453.0,5771.0,6092.0,6092.0
27,5429.0,5711.0,6077.0,6077.0
28,5369.0,5657.0,6047.0,6047.0
29,5337.0,5616.0,6030.0,6030.0
30,5425.0,5701.0,6073.0,6073.0
31,5296.0,5644.0,6016.0,6016.0
32,5230.0,5629.0,5980.0,5980.0
33,5413.0,5695.0,6079.0,6079.0
34,5411.0,5699.0,6077.0,6077.0
35,5346.0,5643.0,6033.0,6033.0
36,5458.0,5761.0,6079.0,6079.0
37,5362.0,5707.0,6037.0,6037.0
38,5361.0,5607.0,6048.0,6048.0
39,5310.0,5640.0,6015.0,6015.0
40,5280.0,5661.0,6006.0,6006.0
41,5332.0,5623.0,6031.0,6031.0
42,5348.0,5684.0,6029.0,6029.0
43,5371.0,5695.0,6049.0,6049.0
44,5410.0,5734.0,6076.0,6076.0
45,5397.0,5706.0,6063.0,6063.0
46,5271.0,5631.0,6006.0,6006.0
47,5410.0,5758.0,6079.0,6079.0
48,5482.0,5764.0,6115.0,6115.0
49,5310.0,5631.0,6024.0,6024.0
50,5368.0,5698.0,6049.0,6049.0
51,5421.0,5739.0,6081.0,6081.0
52,5376.0,5718.0,6066.0,6066.0
53,5359.0,5677.0,6049.0,6049.0
54,5529.0,5775.0,6123.0,6123.0
55,5147.0,5576.0,5942.0,5942.0
56,5433.0,5772.0,6081.0,6081.0
57,5466.0,5793.0,6099.0,6099.0
58,5267.0,5597.0,5999.0,5999.0
59,5221.0,5614.0,5989.0,5989.0
60,5475.0,5793.0,6114.0,6114.0
61,5108.0,5468.0,5912.0,5912.0
62,5402.0,5723.0,6062.0,6062.0
63,5442.0,5700.0,6087.0,6087.0
64,5318.0,5657.0,6029.0,6029.0
65,5434.0,5770.0,6094.0,6094.0
66,5229.0,5628.0,5994.0,5994.0
67,5433.0,5739.0,6081.0,6081.0
68,5336.0,5660.0,6032.0,6032.0
69,5202.0,5610.0,5982.0,5982.0
70,5360.0,5723.0,6056.0,6056.0
71,5142.0,5466.0,5937.0,5937.0
72,5359.0,5611.0,6037.0,6037.0
73,5293.0,5563.0,6010.0,6010.0
74,5237.0,5630.0,5987.0,5987.0
75,5358.0,5631.0,6042.0,6042.0
76,5289.0,5676.0,6024.0,6024.0
77,5312.0,5633.0,6026.0,6026.0
78,5368.0,5710.0,6052.0,6052.0
79,5424.0,5712.0,6072.0,6072.0
80,5438.0,5750.0,6089.0,6089.0
81,5230.0,5575.0,5980.0,5980.0
82,5347.0,5614.0,6031.0,6031.0
83,5476.0,5731.0,6097.0,6097.0
84,5460.0,5796.0,6108.0,6108.0
85,5389.0,5731.0,6070.0,6070.0
86,5431.0,5761.0,6079.0,6079.0
87,5408.0,5705.0,6077.0,6077.0
88,5375.0,5675.0,6044.0,6044.0
89,5300.0,5588.0,6014.0,6014.0
90,5413.0,5740.0,6076.0,6076.0
91,5394.0,5655.0,6066.0,6066.0
92,5442.0,5727.0,6081.0,6081.0
93,5104.0,5536.0,5920.0,5920.0
94,5309.0,5642.0,6017.0,6017.0
95,5371.0,5665.0,6046.0,6046.0
96,5525.0,5786.0,6131.0,6131.0
97,5351.0,5681.0,6044.0,6044.0
98,5369.0,5666.0,6047.0,6047.0
99,5233.0,5587.0,5989.0,5989.0
100,5355.82,5673.85,6044.59,6044.59
