,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,1432.0,1525.0,1633.0,1633.0
2,1493.0,1610.0,1754.0,1754.0
3,1369.0,1501.0,1597.0,1597.0
4,1504.0,1588.0,1756.0,1756.0
5,1388.0,1517.0,1613.0,1613.0
6,1376.0,1508.0,1607.0,1607.0
7,1479.0,1581.0,1749.0,1749.0
8,1462.0,1579.0,1750.0,1750.0
9,1360.0,1480.0,1600.0,1600.0
10,1433.0,1520.0,1628.0,1628.0
11,1507.0,1588.0,1672.0,1672.0
12,1506.0,1617.0,1764.0,1764.0
13,1436.0,1559.0,1637.0,1637.0
14,1347.0,1500.0,1590.0,1590.0
15,1484.0,1586.0,1658.0,1658.0
16,1494.0,1569.0,1659.0,1659.0
17,1477.0,1585.0,1747.0,1747.0
18,1495.0,1588.0,1756.0,1756.0
19,1501.0,1633.0,1762.0,1762.0
20,1376.0,1466.0,1598.0,1598.0
21,1470.0,1563.0,1746.0,1746.0
22,1462.0,1537.0,1648.0,1648.0
23,1513.0,1627.0,1768.0,1768.0
24,1505.0,1607.0,1760.0,1760.0
25,1545.0,1647.0,1782.0,1782.0
26,1511.0,1598.0,1763.0,1763.0
27,1434.0,1512.0,1638.0,1638.0
28,1449.0,1545.0,1647.0,1647.0
29,1527.0,1620.0,1773.0,1773.0
30,1481.0,1571.0,1655.0,1655.0
31,1505.0,1574.0,1664.0,1664.0
32,1462.0,1588.0,1651.0,1651.0
33,1546.0,1657.0,1780.0,1780.0
34,1470.0,1569.0,1659.0,1659.0
35,1526.0,1610.0,1763.0,1763.0
36,1499.0,1607.0,1673.0,1673.0
37,1473.0,1575.0,1650.0,1650.0
38,1440.0,1536.0,1632.0,1632.0
39,1522.0,1600.0,1768.0,1768.0
40,1471.0,1570.0,1744.0,1744.0
41,1335.0,1470.0,1584.0,1584.0
42,1441.0,1567.0,1645.0,1645.0
43,1464.0,1542.0,1644.0,1644.0
44,1494.0,1575.0,1659.0,1659.0
45,1525.0,1621.0,1774.0,1774.0
46,1478.0,1565.0,1748.0,1748.0
47,1490.0,1598.0,1667.0,1667.0
48,1535.0,1610.0,1769.0,1769.0
49,1419.0,1560.0,1629.0,1629.0
50,1533.0,1623.0,1773.0,1773.0
51,1588.0,1630.0,1795.0,1795.0
52,1485.0,1557.0,1659.0,1659.0
53,1440.0,1545.0,1635.0,1635.0
54,1462.0,1570.0,1645.0,1645.0
55,1402.0,1513.0,1618.0,1618.0
56,1459.0,1576.0,1645.0,1645.0
57,1486.0,1567.0,1750.0,1750.0
58,1424.0,1544.0,1625.0,1625.0
59,1514.0,1610.0,1679.0,1679.0
60,1433.0,1547.0,1637.0,1637.0
61,1562.0,1637.0,1787.0,1787.0
62,1383.0,1527.0,1608.0,1608.0
63,1398.0,1548.0,1620.0,1620.0
64,1453.0,1579.0,1741.0,1741.0
65,1425.0,1521.0,1629.0,1629.0
66,1547.0,1634.0,1781.0,1781.0
67,1470.0,1569.0,1653.0,1653.0
68,1558.0,1633.0,1786.0,1786.0
69,1476.0,1572.0,1749.0,1749.0
70,1320.0,1449.0,1575.0,1575.0
71,1491.0,1560.0,1662.0,1662.0
72,1444.0,1543.0,1639.0,1639.0
73,1424.0,1541.0,1628.0,1628.0
74,1503.0,1599.0,1674.0,1674.0
75,1488.0,1584.0,1752.0,1752.0
76,1473.0,1554.0,1653.0,1653.0
77,1475.0,1571.0,1655.0,1655.0
78,1514.0,1601.0,1766.0,1766.0
79,1462.0,1564.0,1648.0,1648.0
80,1419.0,1527.0,1629.0,1629.0
81,1421.0,1547.0,1628.0,1628.0
82,1386.0,1497.0,1605.0,1605.0
83,1365.0,1482.0,1602.0,1602.0
84,1457.0,1571.0,1646.0,1646.0
85,1417.0,1534.0,1627.0,1627.0
86,1497.0,1590.0,1671.0,1671.0
87,1359.0,1476.0,1599.0,1599.0
88,1437.0,1527.0,1629.0,1629.0
89,1533.0,1608.0,1770.0,1770.0
90,1456.0,1561.0,1645.0,1645.0
91,1447.0,1585.0,1741.0,1741.0
92,1452.0,1566.0,1641.0,1641.0
93,1458.0,1566.0,1644.0,1644.0
94,1444.0,1531.0,1639.0,1639.0
95,1414.0,1513.0,1621.0,1621.0
96,1389.0,1506.0,1611.0,1611.0
97,1467.0,1572.0,1656.0,1656.0
98,1402.0,1537.0,1621.0,1621.0
99,1429.0,1561.0,1630.0,1630.0
100,1460.74,1563.88,1677.58,1677.58
