,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
0,4791.0,5103.0,5454.0,5454.0
1,4818.0,5130.0,5475.0,5475.0
2,4925.0,5162.0,5528.0,5528.0
3,4722.0,5070.0,5427.0,5427.0
4,4706.0,4982.0,5417.0,5417.0
5,4685.0,4970.0,5402.0,5402.0
6,4672.0,5020.0,5401.0,5401.0
7,4934.0,5168.0,5534.0,5534.0
8,4872.0,5172.0,5505.0,5505.0
9,4742.0,5006.0,5438.0,5438.0
10,4710.0,5031.0,5418.0,5418.0
11,4567.0,4894.0,5347.0,5347.0
12,4880.0,5180.0,5510.0,5510.0
13,4924.0,5188.0,5536.0,5536.0
14,4911.0,5190.0,5526.0,5526.0
15,4676.0,5078.0,5411.0,5411.0
16,4716.0,5022.0,5418.0,5418.0
17,4484.0,4880.0,5306.0,5306.0
18,4732.0,4966.0,5425.0,5425.0
19,4835.0,5108.0,5486.0,5486.0
20,4697.0,5039.0,5411.0,5411.0
21,4817.0,5108.0,5474.0,5474.0
22,4933.0,5218.0,5539.0,5539.0
23,4636.0,4993.0,5398.0,5398.0
24,4711.0,5068.0,5422.0,5422.0
25,4744.0,5092.0,5437.0,5437.0
26,4824.0,5109.0,5469.0,5469.0
27,4781.0,5096.0,5465.0,5465.0
28,4773.0,5079.0,5454.0,5454.0
29,4919.0,5201.0,5519.0,5519.0
30,4810.0,5113.0,5470.0,5470.0
31,4804.0,5080.0,5473.0,5473.0
32,4889.0,5150.0,5510.0,5510.0
33,4788.0,5094.0,5460.0,5460.0
34,4775.0,5075.0,5453.0,5453.0
35,4749.0,5064.0,5436.0,5436.0
36,4743.0,5034.0,5427.0,5427.0
37,4734.0,5076.0,5424.0,5424.0
38,4849.0,5140.0,5497.0,5497.0
39,4789.0,5089.0,5461.0,5461.0
40,4714.0,5098.0,5428.0,5428.0
41,4817.0,5147.0,5474.0,5474.0
42,4788.0,5106.0,5457.0,5457.0
43,4855.0,5164.0,5494.0,5494.0
44,4823.0,5129.0,5486.0,5486.0
45,4892.0,5156.0,5507.0,5507.0
46,4769.0,5066.0,5453.0,5453.0
47,4766.0,5102.0,5453.0,5453.0
48,4764.0,5088.0,5451.0,5451.0
49,4932.0,5172.0,5535.0,5535.0
50,4700.0,5000.0,5411.0,5411.0
51,4839.0,5118.0,5487.0,5487.0
52,4592.0,4961.0,5363.0,5363.0
53,4696.0,5080.0,5413.0,5413.0
54,4752.0,5058.0,5436.0,5436.0
55,4827.0,5109.0,5478.0,5478.0
56,4842.0,5133.0,5487.0,5487.0
57,4828.0,5134.0,5488.0,5488.0
58,4812.0,5127.0,5481.0,5481.0
59,4695.0,5010.0,5418.0,5418.0
60,4820.0,5048.0,5468.0,5468.0
61,4772.0,5129.0,5462.0,5462.0
62,4757.0,5141.0,5456.0,5456.0
63,4870.0,5155.0,5500.0,5500.0
64,4792.0,5137.0,5470.0,5470.0
65,4610.0,5009.0,5375.0,5375.0
66,4850.0,5126.0,5486.0,5486.0
67,4581.0,4989.0,5361.0,5361.0
68,4547.0,4874.0,5333.0,5333.0
69,4852.0,5131.0,5500.0,5500.0
70,4843.0,5131.0,5482.0,5482.0
71,4819.0,5149.0,5476.0,5476.0
72,4666.0,5050.0,5398.0,5398.0
73,4721.0,5114.0,5429.0,5429.0
74,4564.0,4903.0,5347.0,5347.0
75,4940.0,5171.0,5534.0,5534.0
76,4903.0,5173.0,5512.0,5512.0
77,4617.0,5004.0,5373.0,5373.0
78,4802.0,5096.0,5465.0,5465.0
79,4752.0,5082.0,5448.0,5448.0
80,4754.0,5060.0,5438.0,5438.0
81,4916.0,5174.0,5522.0,5522.0
82,4800.0,5112.0,5463.0,5463.0
83,4621.0,4903.0,5374.0,5374.0
84,4606.0,4957.0,5371.0,5371.0
85,4853.0,5114.0,5498.0,5498.0
86,4791.0,5100.0,5466.0,5466.0
87,4848.0,5166.0,5490.0,5490.0
88,4683.0,5028.0,5406.0,5406.0
89,4688.0,4997.0,5414.0,5414.0
90,4632.0,4971.0,5376.0,5376.0
91,4729.0,5035.0,5425.0,5425.0
92,4722.0,5019.0,5430.0,5430.0
93,4790.0,5105.0,5456.0,5456.0
94,4870.0,5107.0,5494.0,5494.0
95,4833.0,5118.0,5484.0,5484.0
96,4848.0,5148.0,5490.0,5490.0
97,4666.0,5026.0,5407.0,5407.0
98,4772.0,5087.0,5459.0,5459.0
99,4891.0,5122.0,5503.0,5503.0
100,4771.61,5081.57,5452.04,5452.04
