,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,437.0,464.0,515.0,515.0
2,467.0,494.0,530.0,530.0
3,457.0,475.0,523.0,523.0
4,509.0,521.0,554.0,554.0
5,408.0,450.0,471.0,471.0
6,450.0,483.0,525.0,525.0
7,434.0,473.0,515.0,515.0
8,423.0,441.0,477.0,477.0
9,441.0,471.0,486.0,486.0
10,474.0,501.0,537.0,537.0
11,440.0,470.0,518.0,518.0
12,422.0,470.0,509.0,509.0
13,426.0,456.0,510.0,510.0
14,474.0,510.0,534.0,534.0
15,485.0,506.0,539.0,539.0
16,495.0,525.0,549.0,549.0
17,450.0,465.0,525.0,525.0
18,468.0,504.0,531.0,531.0
19,429.0,450.0,513.0,513.0
20,436.0,478.0,514.0,514.0
21,427.0,466.0,511.0,511.0
22,475.0,505.0,532.0,532.0
23,470.0,500.0,533.0,533.0
24,432.0,462.0,513.0,513.0
25,477.0,498.0,534.0,534.0
26,440.0,473.0,521.0,521.0
27,478.0,514.0,538.0,538.0
28,489.0,513.0,540.0,540.0
29,476.0,488.0,533.0,533.0
30,449.0,488.0,521.0,521.0
31,441.0,492.0,519.0,519.0
32,439.0,481.0,517.0,517.0
33,467.0,488.0,530.0,530.0
34,506.0,518.0,548.0,548.0
35,480.0,507.0,537.0,537.0
36,422.0,467.0,509.0,509.0
37,426.0,459.0,510.0,510.0
38,443.0,470.0,518.0,518.0
39,471.0,495.0,531.0,531.0
40,460.0,490.0,526.0,526.0
41,481.0,508.0,538.0,538.0
42,434.0,461.0,512.0,512.0
43,475.0,505.0,535.0,535.0
44,490.0,514.0,544.0,544.0
45,435.0,468.0,513.0,513.0
46,427.0,460.0,481.0,481.0
47,476.0,503.0,533.0,533.0
48,466.0,502.0,532.0,532.0
49,436.0,475.0,514.0,514.0
50,517.0,535.0,556.0,556.0
51,489.0,507.0,543.0,543.0
52,425.0,467.0,512.0,512.0
53,401.0,428.0,467.0,467.0
54,495.0,519.0,546.0,546.0
55,492.0,501.0,543.0,543.0
56,435.0,465.0,513.0,513.0
57,471.0,501.0,534.0,534.0
58,419.0,473.0,509.0,509.0
59,438.0,480.0,516.0,516.0
60,473.0,494.0,533.0,533.0
61,422.0,446.0,476.0,476.0
62,450.0,483.0,525.0,525.0
63,489.0,510.0,540.0,540.0
64,417.0,429.0,471.0,471.0
65,421.0,442.0,505.0,505.0
66,466.0,508.0,532.0,532.0
67,380.0,437.0,458.0,458.0
68,436.0,448.0,484.0,484.0
69,454.0,481.0,523.0,523.0
70,436.0,478.0,517.0,517.0
71,455.0,467.0,524.0,524.0
72,436.0,463.0,514.0,514.0
73,524.0,533.0,560.0,560.0
74,427.0,454.0,508.0,508.0
75,482.0,491.0,536.0,536.0
76,444.0,474.0,522.0,522.0
77,460.0,475.0,529.0,529.0
78,419.0,461.0,506.0,506.0
79,415.0,460.0,502.0,502.0
80,461.0,473.0,524.0,524.0
81,440.0,476.0,521.0,521.0
82,483.0,507.0,540.0,540.0
83,458.0,497.0,527.0,527.0
84,473.0,500.0,533.0,533.0
85,449.0,464.0,518.0,518.0
86,481.0,508.0,541.0,541.0
87,477.0,495.0,537.0,537.0
88,422.0,449.0,476.0,476.0
89,423.0,474.0,510.0,510.0
90,405.0,435.0,468.0,468.0
91,460.0,481.0,526.0,526.0
92,445.0,457.0,517.0,517.0
93,419.0,461.0,506.0,506.0
94,423.0,435.0,477.0,477.0
95,451.0,499.0,526.0,526.0
96,482.0,509.0,539.0,539.0
97,417.0,441.0,504.0,504.0
98,490.0,511.0,544.0,544.0
99,411.0,456.0,474.0,474.0
100,452.15,480.86,519.29,519.29
