,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,3396.0,3735.0,3930.0,3930.0
2,3493.0,3769.0,3970.0,3970.0
3,3728.0,3959.0,4304.0,4304.0
4,3817.0,4033.0,4345.0,4345.0
5,3550.0,3838.0,4216.0,4216.0
6,3823.0,4033.0,4342.0,4342.0
7,3671.0,3926.0,4274.0,4274.0
8,3547.0,3823.0,4219.0,4219.0
9,3481.0,3802.0,4186.0,4186.0
10,3640.0,3919.0,4264.0,4264.0
11,3539.0,3791.0,3995.0,3995.0
12,3705.0,3924.0,4290.0,4290.0
13,3522.0,3807.0,4203.0,4203.0
14,3465.0,3726.0,4167.0,4167.0
15,3569.0,3857.0,4223.0,4223.0
16,3663.0,3909.0,4275.0,4275.0
17,3677.0,3962.0,4289.0,4289.0
18,3662.0,3905.0,4262.0,4262.0
19,3687.0,3939.0,4284.0,4284.0
20,3618.0,3921.0,4242.0,4242.0
21,3663.0,3891.0,4278.0,4278.0
22,3690.0,3942.0,4281.0,4281.0
23,3440.0,3767.0,3956.0,3956.0
24,3602.0,3875.0,4238.0,4238.0
25,3621.0,3879.0,4239.0,4239.0
26,3475.0,3748.0,3970.0,3970.0
27,3402.0,3705.0,3921.0,3921.0
28,3603.0,3885.0,4239.0,4239.0
29,3552.0,3855.0,4221.0,4221.0
30,3470.0,3785.0,4175.0,4175.0
31,3636.0,3894.0,4263.0,4263.0
32,3717.0,3951.0,4293.0,4293.0
33,3717.0,3960.0,4287.0,4287.0
34,3714.0,3957.0,4296.0,4296.0
35,3612.0,3864.0,4242.0,4242.0
36,3724.0,4000.0,4303.0,4303.0
37,3613.0,3832.0,4024.0,4024.0
38,3716.0,4016.0,4301.0,4301.0
39,3768.0,3990.0,4317.0,4317.0
40,3611.0,3872.0,4244.0,4244.0
41,3612.0,3945.0,4254.0,4254.0
42,3677.0,3938.0,4283.0,4283.0
43,3566.0,3866.0,4229.0,4229.0
44,3528.0,3759.0,4203.0,4203.0
45,3611.0,3899.0,4250.0,4250.0
46,3513.0,3801.0,4194.0,4194.0
47,3706.0,3925.0,4291.0,4291.0
48,3601.0,3829.0,4240.0,4240.0
49,3609.0,3855.0,4239.0,4239.0
50,3797.0,3956.0,4334.0,4334.0
51,3566.0,3827.0,4223.0,4223.0
52,3573.0,3897.0,4227.0,4227.0
53,3633.0,3864.0,4251.0,4251.0
54,3598.0,3829.0,4243.0,4243.0
55,3446.0,3752.0,3953.0,3953.0
56,3502.0,3790.0,4192.0,4192.0
57,3691.0,3934.0,4285.0,4285.0
58,3689.0,3941.0,4286.0,4286.0
59,3458.0,3785.0,4166.0,4166.0
60,3601.0,3859.0,4243.0,4243.0
61,3663.0,3927.0,4275.0,4275.0
62,3655.0,3943.0,4267.0,4267.0
63,3614.0,3854.0,4241.0,4241.0
64,3777.0,3978.0,4329.0,4329.0
65,3548.0,3773.0,4214.0,4214.0
66,3534.0,3795.0,4203.0,4203.0
67,3367.0,3670.0,3913.0,3913.0
68,3524.0,3821.0,4205.0,4205.0
69,3567.0,3852.0,4221.0,4221.0
70,3779.0,3986.0,4313.0,4313.0
71,3697.0,3958.0,4285.0,4285.0
72,3735.0,3960.0,4305.0,4305.0
73,3581.0,3887.0,4232.0,4232.0
74,3692.0,3890.0,4283.0,4283.0
75,3475.0,3736.0,3964.0,3964.0
76,3767.0,3965.0,4313.0,4313.0
77,3700.0,3964.0,4291.0,4291.0
78,3561.0,3864.0,4224.0,4224.0
79,3566.0,3839.0,4220.0,4220.0
80,3671.0,3956.0,4274.0,4274.0
81,3723.0,3957.0,4302.0,4302.0
82,3620.0,3878.0,4241.0,4241.0
83,3483.0,3801.0,4185.0,4185.0
84,3554.0,3797.0,4208.0,4208.0
85,3677.0,3938.0,4277.0,4277.0
86,3651.0,3849.0,4254.0,4254.0
87,3699.0,3945.0,4284.0,4284.0
88,3530.0,3806.0,3989.0,3989.0
89,3615.0,3888.0,4251.0,4251.0
90,3695.0,3938.0,4289.0,4289.0
91,3743.0,3962.0,4307.0,4307.0
92,3620.0,3869.0,4253.0,4253.0
93,3631.0,3850.0,4255.0,4255.0
94,3714.0,3969.0,4296.0,4296.0
95,3514.0,3805.0,4204.0,4204.0
96,3485.0,3800.0,4184.0,4184.0
97,3545.0,3797.0,4211.0,4211.0
98,3657.0,3900.0,4254.0,4254.0
99,3611.0,3887.0,4247.0,4247.0
100,3612.92,3875.03,4221.89,4221.89
