,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,3960.0,4191.0,4575.0,4575.0
2,3916.0,4180.0,4552.0,4552.0
3,3825.0,4101.0,4515.0,4515.0
4,3996.0,4272.0,4605.0,4605.0
5,4079.0,4322.0,4634.0,4634.0
6,4003.0,4282.0,4600.0,4600.0
7,3889.0,4186.0,4546.0,4546.0
8,3882.0,4155.0,4539.0,4539.0
9,3745.0,4063.0,4474.0,4474.0
10,3839.0,4175.0,4532.0,4532.0
11,3838.0,4084.0,4507.0,4507.0
12,3863.0,4127.0,4535.0,4535.0
13,3859.0,4132.0,4537.0,4537.0
14,3874.0,4174.0,4531.0,4531.0
15,3939.0,4191.0,4563.0,4563.0
16,3815.0,4121.0,4505.0,4505.0
17,3675.0,4017.0,4440.0,4440.0
18,4037.0,4250.0,4616.0,4616.0
19,3856.0,4150.0,4531.0,4531.0
20,3824.0,4112.0,4517.0,4517.0
21,3868.0,4156.0,4534.0,4534.0
22,3895.0,4147.0,4543.0,4543.0
23,4033.0,4288.0,4618.0,4618.0
24,3907.0,4246.0,4558.0,4558.0
25,3839.0,4175.0,4520.0,4520.0
26,3794.0,4067.0,4493.0,4493.0
27,3822.0,4131.0,4515.0,4515.0
28,3951.0,4203.0,4575.0,4575.0
29,3935.0,4163.0,4565.0,4565.0
30,3785.0,4106.0,4499.0,4499.0
31,3842.0,4178.0,4526.0,4526.0
32,3771.0,4089.0,4482.0,4482.0
33,3751.0,4096.0,4483.0,4483.0
34,3854.0,4142.0,4532.0,4532.0
35,3991.0,4207.0,4591.0,4591.0
36,3782.0,4091.0,4487.0,4487.0
37,3846.0,4110.0,4524.0,4524.0
38,3891.0,4170.0,4554.0,4554.0
39,3843.0,4110.0,4524.0,4524.0
40,3988.0,4282.0,4600.0,4600.0
41,3826.0,4141.0,4516.0,4516.0
42,3886.0,4180.0,4549.0,4549.0
43,3820.0,4129.0,4519.0,4519.0
44,3813.0,4098.0,4497.0,4497.0
45,3841.0,4141.0,4525.0,4525.0
46,3725.0,4106.0,4469.0,4469.0
47,3834.0,4119.0,4518.0,4518.0
48,3968.0,4226.0,4586.0,4586.0
49,3973.0,4213.0,4591.0,4591.0
50,3989.0,4226.0,4595.0,4595.0
51,4145.0,4337.0,4679.0,4679.0
52,3910.0,4204.0,4561.0,4561.0
53,3968.0,4277.0,4589.0,4589.0
54,3815.0,4136.0,4514.0,4514.0
55,3881.0,4217.0,4550.0,4550.0
56,3870.0,4161.0,4539.0,4539.0
57,4141.0,4381.0,4669.0,4669.0
58,3971.0,4205.0,4583.0,4583.0
59,3800.0,4157.0,4508.0,4508.0
60,3870.0,4182.0,4542.0,4542.0
61,3919.0,4183.0,4558.0,4558.0
62,3821.0,4079.0,4502.0,4502.0
63,3860.0,4166.0,4538.0,4538.0
64,4003.0,4231.0,4594.0,4594.0
65,3755.0,4028.0,4475.0,4475.0
66,3950.0,4214.0,4574.0,4574.0
67,3946.0,4189.0,4564.0,4564.0
68,3928.0,4228.0,4567.0,4567.0
69,4012.0,4225.0,4600.0,4600.0
70,3815.0,4103.0,4508.0,4508.0
71,3747.0,4140.0,4479.0,4479.0
72,3860.0,4136.0,4529.0,4529.0
73,3889.0,4150.0,4546.0,4546.0
74,3949.0,4237.0,4573.0,4573.0
75,3754.0,4045.0,4477.0,4477.0
76,3772.0,4126.0,4495.0,4495.0
77,3917.0,4157.0,4547.0,4547.0
78,4021.0,4261.0,4606.0,4606.0
79,3884.0,4175.0,4550.0,4550.0
80,3868.0,4171.0,4540.0,4540.0
81,3856.0,4147.0,4540.0,4540.0
82,3809.0,4148.0,4505.0,4505.0
83,3845.0,4181.0,4529.0,4529.0
84,3781.0,4138.0,4495.0,4495.0
85,3944.0,4223.0,4574.0,4574.0
86,4087.0,4306.0,4642.0,4642.0
87,3956.0,4184.0,4580.0,4580.0
88,3933.0,4251.0,4572.0,4572.0
89,3948.0,4206.0,4572.0,4572.0
90,3866.0,4124.0,4532.0,4532.0
91,3856.0,4153.0,4522.0,4522.0
92,3959.0,4214.0,4583.0,4583.0
93,4051.0,4261.0,4624.0,4624.0
94,3956.0,4202.0,4574.0,4574.0
95,3860.0,4166.0,4532.0,4532.0
96,3751.0,4033.0,4474.0,4474.0
97,3909.0,4242.0,4563.0,4563.0
98,3897.0,4155.0,4554.0,4554.0
99,4011.0,4260.0,4605.0,4605.0
100,3891.06,4173.57,4546.74,4546.74
