,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,5112.0,5466.0,5808.0,5808.0
2,5044.0,5380.0,5782.0,5782.0
3,5196.0,5472.0,5841.0,5841.0
4,5266.0,5548.0,5887.0,5887.0
5,4792.0,5227.0,5647.0,5647.0
6,5026.0,5347.0,5752.0,5752.0
7,5244.0,5490.0,5850.0,5850.0
8,4905.0,5307.0,5697.0,5697.0
9,5034.0,5406.0,5760.0,5760.0
10,4971.0,5385.0,5733.0,5733.0
11,5053.0,5407.0,5779.0,5779.0
12,5005.0,5359.0,5743.0,5743.0
13,5279.0,5540.0,5882.0,5882.0
14,5052.0,5394.0,5784.0,5784.0
15,5019.0,5352.0,5745.0,5745.0
16,4950.0,5361.0,5721.0,5721.0
17,4914.0,5319.0,5703.0,5703.0
18,4918.0,5317.0,5716.0,5716.0
19,5080.0,5380.0,5785.0,5785.0
20,5012.0,5378.0,5762.0,5762.0
21,5017.0,5383.0,5764.0,5764.0
22,5198.0,5495.0,5843.0,5843.0
23,5040.0,5451.0,5772.0,5772.0
24,5180.0,5492.0,5840.0,5840.0
25,5063.0,5423.0,5780.0,5780.0
26,5026.0,5362.0,5764.0,5764.0
27,4916.0,5279.0,5711.0,5711.0
28,5110.0,5416.0,5800.0,5800.0
29,5058.0,5313.0,5772.0,5772.0
30,5308.0,5587.0,5899.0,5899.0
31,4878.0,5286.0,5679.0,5679.0
32,4927.0,5329.0,5707.0,5707.0
33,5061.0,5418.0,5781.0,5781.0
34,5078.0,5462.0,5795.0,5795.0
35,5092.0,5428.0,5800.0,5800.0
36,5246.0,5588.0,5879.0,5879.0
37,5034.0,5358.0,5757.0,5757.0
38,5104.0,5422.0,5794.0,5794.0
39,5024.0,5402.0,5765.0,5765.0
40,5186.0,5525.0,5846.0,5846.0
41,5053.0,5410.0,5776.0,5776.0
42,4958.0,5348.0,5717.0,5717.0
43,4981.0,5386.0,5740.0,5740.0
44,4987.0,5377.0,5743.0,5743.0
45,4970.0,5264.0,5726.0,5726.0
46,5066.0,5480.0,5786.0,5786.0
47,4981.0,5356.0,5737.0,5737.0
48,4992.0,5292.0,5742.0,5742.0
49,5012.0,5351.0,5759.0,5759.0
50,4928.0,5327.0,5705.0,5705.0
51,4921.0,5296.0,5704.0,5704.0
52,5110.0,5464.0,5800.0,5800.0
53,5106.0,5382.0,5790.0,5790.0
54,5076.0,5421.0,5790.0,5790.0
55,4965.0,5370.0,5724.0,5724.0
56,4848.0,5271.0,5670.0,5670.0
57,5044.0,5413.0,5761.0,5761.0
58,5083.0,5428.0,5788.0,5788.0
59,4934.0,5378.0,5726.0,5726.0
60,4667.0,5144.0,5570.0,5570.0
61,4969.0,5371.0,5728.0,5728.0
62,5204.0,5504.0,5849.0,5849.0
63,5138.0,5486.0,5816.0,5816.0
64,5038.0,5350.0,5764.0,5764.0
65,5056.0,5395.0,5770.0,5770.0
66,4953.0,5325.0,5709.0,5709.0
67,5200.0,5506.0,5854.0,5854.0
68,5084.0,5405.0,5780.0,5780.0
69,5177.0,5486.0,5837.0,5837.0
70,4819.0,5260.0,5656.0,5656.0
71,5131.0,5434.0,5803.0,5803.0
72,4914.0,5325.0,5703.0,5703.0
73,5049.0,5391.0,5760.0,5760.0
74,5058.0,5358.0,5772.0,5772.0
75,4982.0,5336.0,5732.0,5732.0
76,4986.0,5376.0,5742.0,5742.0
77,4875.0,5298.0,5676.0,5676.0
78,5066.0,5411.0,5777.0,5777.0
79,5045.0,5360.0,5759.0,5759.0
80,4931.0,5306.0,5714.0,5714.0
81,5070.0,5421.0,5766.0,5766.0
82,5048.0,5420.0,5765.0,5765.0
83,5061.0,5439.0,5781.0,5781.0
84,5264.0,5570.0,5891.0,5891.0
85,5038.0,5398.0,5758.0,5758.0
86,5104.0,5473.0,5809.0,5809.0
87,4949.0,5330.0,5714.0,5714.0
88,5066.0,5423.0,5783.0,5783.0
89,5157.0,5433.0,5814.0,5814.0
90,4970.0,5360.0,5747.0,5747.0
91,5085.0,5427.0,5784.0,5784.0
92,5129.0,5468.0,5807.0,5807.0
93,4940.0,5351.0,5711.0,5711.0
94,4814.0,5288.0,5666.0,5666.0
95,5116.0,5488.0,5800.0,5800.0
96,5131.0,5473.0,5809.0,5809.0
97,5144.0,5480.0,5810.0,5810.0
98,4900.0,5287.0,5701.0,5701.0
99,5031.0,5409.0,5766.0,5766.0
100,5037.31,5393.68,5764.78,5764.78
