,"sorted,partial,varArith","unsorted,partial,varArith","unsorted,bigSum,varArith",fixed32bit
1,5461.0,5755.0,6136.0,6136.0
2,5204.0,5624.0,6014.0,6014.0
3,5462.0,5777.0,6125.0,6125.0
4,5285.0,5696.0,6053.0,6053.0
5,5486.0,5834.0,6161.0,6161.0
6,5275.0,5722.0,6043.0,6043.0
7,5466.0,5790.0,6138.0,6138.0
8,5448.0,5769.0,6120.0,6120.0
9,5270.0,5723.0,6050.0,6050.0
10,5086.0,5563.0,5950.0,5950.0
11,5324.0,5747.0,6080.0,6080.0
12,5227.0,5617.0,6022.0,6022.0
13,5426.0,5774.0,6128.0,6128.0
14,5245.0,5614.0,6019.0,6019.0
15,5247.0,5670.0,6033.0,6033.0
16,5241.0,5715.0,6039.0,6039.0
17,5260.0,5593.0,6034.0,6034.0
18,5339.0,5669.0,6071.0,6071.0
19,5311.0,5671.0,6067.0,6067.0
20,5144.0,5579.0,5978.0,5978.0
21,5371.0,5737.0,6097.0,6097.0
22,5152.0,5608.0,5989.0,5989.0
23,5381.0,5747.0,6098.0,6098.0
24,5200.0,5635.0,6013.0,6013.0
25,5176.0,5578.0,6001.0,6001.0
26,5265.0,5673.0,6057.0,6057.0
27,5250.0,5652.0,6036.0,6036.0
28,5330.0,5744.0,6080.0,6080.0
29,5306.0,5645.0,6050.0,6050.0
30,5504.0,5810.0,6164.0,6164.0
31,5289.0,5706.0,6051.0,6051.0
32,5326.0,5773.0,6067.0,6067.0
33,5198.0,5624.0,6014.0,6014.0
34,5290.0,5659.0,6052.0,6052.0
35,5495.0,5771.0,6137.0,6137.0
36,5182.0,5644.0,6001.0,6001.0
37,5297.0,5675.0,6059.0,6059.0
38,5283.0,5640.0,6051.0,6051.0
39,5361.0,5766.0,6096.0,6096.0
40,5170.0,5581.0,5989.0,5989.0
41,5330.0,5771.0,6080.0,6080.0
42,5579.0,5861.0,6185.0,6185.0
43,5441.0,5741.0,6122.0,6122.0
44,5364.0,5751.0,6093.0,6093.0
45,5326.0,5755.0,6085.0,6085.0
46,5471.0,5786.0,6143.0,6143.0
47,5270.0,5654.0,6032.0,6032.0
48,5203.0,5587.0,6013.0,6013.0
49,5137.0,5581.0,5977.0,5977.0
50,5367.0,5715.0,6087.0,6087.0
51,5423.0,5789.0,6125.0,6125.0
52,5319.0,5721.0,6075.0,6075.0
53,5389.0,5791.0,6103.0,6103.0
54,5356.0,5755.0,6085.0,6085.0
55,5312.0,5642.0,6056.0,6056.0
56,5305.0,5746.0,6064.0,6064.0
57,5441.0,5810.0,6137.0,6137.0
58,5333.0,5696.0,6080.0,6080.0
59,5437.0,5854.0,6136.0,6136.0
60,5305.0,5707.0,6067.0,6067.0
61,5360.0,5711.0,6092.0,6092.0
62,5442.0,5805.0,6123.0,6123.0
63,5465.0,5822.0,6149.0,6149.0
64,5321.0,5708.0,6059.0,6059.0
65,5288.0,5678.0,6053.0,6053.0
66,5261.0,5624.0,6029.0,6029.0
67,5283.0,5706.0,6051.0,6051.0
68,5462.0,5777.0,6149.0,6149.0
69,5556.0,5898.0,6195.0,6195.0
70,5508.0,5820.0,6168.0,6168.0
71,5289.0,5616.0,6048.0,6048.0
72,5123.0,5552.0,5966.0,5966.0
73,5411.0,5765.0,6110.0,6110.0
74,5433.0,5787.0,6129.0,6129.0
75,5411.0,5738.0,6104.0,6104.0
76,5488.0,5851.0,6151.0,6151.0
77,5201.0,5615.0,6008.0,6008.0
78,5308.0,5722.0,6067.0,6067.0
79,5246.0,5672.0,6032.0,6032.0
80,5254.0,5656.0,6037.0,6037.0
81,5463.0,5802.0,6141.0,6141.0
82,5234.0,5630.0,6032.0,6032.0
83,5452.0,5782.0,6136.0,6136.0
84,5183.0,5606.0,6008.0,6008.0
85,5219.0,5564.0,6017.0,6017.0
86,5220.0,5712.0,6027.0,6027.0
87,5251.0,5653.0,6049.0,6049.0
88,5174.0,5597.0,6005.0,6005.0
89,5321.0,5684.0,6065.0,6065.0
90,5332.0,5689.0,6070.0,6070.0
91,5325.0,5703.0,6078.0,6078.0
92,5171.0,5591.0,5981.0,5981.0
93,5062.0,5485.0,5935.0,5935.0
94,5361.0,5718.0,6096.0,6096.0
95,5134.0,5593.0,5980.0,5980.0
96,5129.0,5531.0,5969.0,5969.0
97,5106.0,5544.0,5958.0,5958.0
98,5281.0,5713.0,6055.0,6055.0
99,5155.0,5527.0,5977.0,5977.0
100,5312.21,5696.81,6065.24,6065.24
